"~id",~label,~from,~to
User68LikesTweet1242,Likes,68,1242
User99LikesTweet387,Likes,99,387
User3LikesTweet323,Likes,3,323
User96LikesTweet268,Likes,96,268
User127LikesTweet1001,Likes,127,1001
User45LikesTweet962,Likes,45,962
User135LikesTweet1523,Likes,135,1523
User31LikesTweet1427,Likes,31,1427
User78LikesTweet1304,Likes,78,1304
User149LikesTweet1290,Likes,149,1290
User8LikesTweet875,Likes,8,875
User50LikesTweet1331,Likes,50,1331
User140LikesTweet1215,Likes,140,1215
User107LikesTweet1416,Likes,107,1416
User129LikesTweet1318,Likes,129,1318
User148LikesTweet1426,Likes,148,1426
User63LikesTweet881,Likes,63,881
User107LikesTweet630,Likes,107,630
User73LikesTweet795,Likes,73,795
User116LikesTweet1119,Likes,116,1119
User26LikesTweet820,Likes,26,820
User118LikesTweet230,Likes,118,230
User22LikesTweet172,Likes,22,172
User127LikesTweet1057,Likes,127,1057
User25LikesTweet991,Likes,25,991
User52LikesTweet1305,Likes,52,1305
User46LikesTweet538,Likes,46,538
User136LikesTweet937,Likes,136,937
User130LikesTweet1308,Likes,130,1308
User75LikesTweet934,Likes,75,934
User120LikesTweet318,Likes,120,318
User146LikesTweet1405,Likes,146,1405
User56LikesTweet398,Likes,56,398
User95LikesTweet635,Likes,95,635
User69LikesTweet798,Likes,69,798
User47LikesTweet767,Likes,47,767
User99LikesTweet1404,Likes,99,1404
User21LikesTweet338,Likes,21,338
User104LikesTweet169,Likes,104,169
User29LikesTweet590,Likes,29,590
User25LikesTweet447,Likes,25,447
User19LikesTweet217,Likes,19,217
User112LikesTweet1584,Likes,112,1584
User30LikesTweet1127,Likes,30,1127
User6LikesTweet1076,Likes,6,1076
User18LikesTweet1569,Likes,18,1569
User91LikesTweet1460,Likes,91,1460
User105LikesTweet546,Likes,105,546
User56LikesTweet732,Likes,56,732
User37LikesTweet1621,Likes,37,1621
User88LikesTweet1071,Likes,88,1071
User19LikesTweet290,Likes,19,290
User7LikesTweet677,Likes,7,677
User146LikesTweet673,Likes,146,673
User140LikesTweet435,Likes,140,435
User31LikesTweet318,Likes,31,318
User71LikesTweet985,Likes,71,985
User138LikesTweet238,Likes,138,238
User30LikesTweet1040,Likes,30,1040
User36LikesTweet693,Likes,36,693
User53LikesTweet1054,Likes,53,1054
User84LikesTweet906,Likes,84,906
User50LikesTweet1227,Likes,50,1227
User89LikesTweet1156,Likes,89,1156
User25LikesTweet746,Likes,25,746
User6LikesTweet1413,Likes,6,1413
User52LikesTweet330,Likes,52,330
User111LikesTweet801,Likes,111,801
User127LikesTweet1220,Likes,127,1220
User115LikesTweet1286,Likes,115,1286
User108LikesTweet1294,Likes,108,1294
User119LikesTweet753,Likes,119,753
User100LikesTweet1619,Likes,100,1619
User128LikesTweet373,Likes,128,373
User45LikesTweet227,Likes,45,227
User84LikesTweet926,Likes,84,926
User39LikesTweet1621,Likes,39,1621
User10LikesTweet1439,Likes,10,1439
User146LikesTweet1278,Likes,146,1278
User118LikesTweet1520,Likes,118,1520
User26LikesTweet1525,Likes,26,1525
User34LikesTweet948,Likes,34,948
User45LikesTweet731,Likes,45,731
User110LikesTweet497,Likes,110,497
User132LikesTweet589,Likes,132,589
User64LikesTweet297,Likes,64,297
User47LikesTweet1272,Likes,47,1272
User112LikesTweet632,Likes,112,632
User137LikesTweet694,Likes,137,694
User46LikesTweet1369,Likes,46,1369
User59LikesTweet769,Likes,59,769
User101LikesTweet328,Likes,101,328
User13LikesTweet1175,Likes,13,1175
User5LikesTweet968,Likes,5,968
User80LikesTweet877,Likes,80,877
User105LikesTweet996,Likes,105,996
User107LikesTweet1003,Likes,107,1003
User90LikesTweet216,Likes,90,216
User80LikesTweet1570,Likes,80,1570
User116LikesTweet1326,Likes,116,1326
User95LikesTweet1030,Likes,95,1030
User45LikesTweet479,Likes,45,479
User144LikesTweet681,Likes,144,681
User107LikesTweet936,Likes,107,936
User104LikesTweet676,Likes,104,676
User121LikesTweet1066,Likes,121,1066
User98LikesTweet1157,Likes,98,1157
User121LikesTweet1324,Likes,121,1324
User75LikesTweet773,Likes,75,773
User101LikesTweet695,Likes,101,695
User133LikesTweet851,Likes,133,851
User49LikesTweet698,Likes,49,698
User148LikesTweet1628,Likes,148,1628
User82LikesTweet1163,Likes,82,1163
User12LikesTweet918,Likes,12,918
User17LikesTweet201,Likes,17,201
User23LikesTweet957,Likes,23,957
User145LikesTweet1540,Likes,145,1540
User38LikesTweet833,Likes,38,833
User82LikesTweet1609,Likes,82,1609
User30LikesTweet1402,Likes,30,1402
User95LikesTweet1573,Likes,95,1573
User114LikesTweet161,Likes,114,161
User84LikesTweet549,Likes,84,549
User98LikesTweet1405,Likes,98,1405
User95LikesTweet1374,Likes,95,1374
User90LikesTweet674,Likes,90,674
User64LikesTweet163,Likes,64,163
User77LikesTweet578,Likes,77,578
User63LikesTweet355,Likes,63,355
User11LikesTweet221,Likes,11,221
User148LikesTweet828,Likes,148,828
User60LikesTweet243,Likes,60,243
User4LikesTweet1320,Likes,4,1320
User38LikesTweet607,Likes,38,607
User86LikesTweet804,Likes,86,804
User144LikesTweet151,Likes,144,151
User124LikesTweet462,Likes,124,462
User15LikesTweet348,Likes,15,348
User119LikesTweet1129,Likes,119,1129
User121LikesTweet1592,Likes,121,1592
User59LikesTweet448,Likes,59,448
User88LikesTweet662,Likes,88,662
User32LikesTweet1220,Likes,32,1220
User118LikesTweet815,Likes,118,815
User80LikesTweet1502,Likes,80,1502
User75LikesTweet793,Likes,75,793
User16LikesTweet608,Likes,16,608
User87LikesTweet1489,Likes,87,1489
User96LikesTweet995,Likes,96,995
User17LikesTweet447,Likes,17,447
User90LikesTweet500,Likes,90,500
User148LikesTweet986,Likes,148,986
User70LikesTweet556,Likes,70,556
User97LikesTweet1435,Likes,97,1435
User139LikesTweet710,Likes,139,710
User51LikesTweet1547,Likes,51,1547
User18LikesTweet1157,Likes,18,1157
User40LikesTweet468,Likes,40,468
User42LikesTweet833,Likes,42,833
User93LikesTweet791,Likes,93,791
User31LikesTweet307,Likes,31,307
User61LikesTweet953,Likes,61,953
User4LikesTweet1368,Likes,4,1368
User32LikesTweet1346,Likes,32,1346
User9LikesTweet830,Likes,9,830
User74LikesTweet718,Likes,74,718
User38LikesTweet1438,Likes,38,1438
User129LikesTweet862,Likes,129,862
User79LikesTweet1592,Likes,79,1592
User110LikesTweet853,Likes,110,853
User121LikesTweet782,Likes,121,782
User7LikesTweet445,Likes,7,445
User55LikesTweet1562,Likes,55,1562
User148LikesTweet524,Likes,148,524
User27LikesTweet349,Likes,27,349
User122LikesTweet977,Likes,122,977
User130LikesTweet1109,Likes,130,1109
User128LikesTweet1518,Likes,128,1518
User143LikesTweet159,Likes,143,159
User110LikesTweet835,Likes,110,835
User66LikesTweet526,Likes,66,526
User122LikesTweet779,Likes,122,779
User63LikesTweet1303,Likes,63,1303
User58LikesTweet1010,Likes,58,1010
User142LikesTweet929,Likes,142,929
User97LikesTweet1200,Likes,97,1200
User18LikesTweet227,Likes,18,227
User33LikesTweet1277,Likes,33,1277
User93LikesTweet823,Likes,93,823
User26LikesTweet862,Likes,26,862
User24LikesTweet1370,Likes,24,1370
User78LikesTweet170,Likes,78,170
User140LikesTweet1168,Likes,140,1168
User111LikesTweet913,Likes,111,913
User85LikesTweet169,Likes,85,169
User18LikesTweet1491,Likes,18,1491
User25LikesTweet1286,Likes,25,1286
User82LikesTweet1646,Likes,82,1646
User66LikesTweet762,Likes,66,762
User94LikesTweet1608,Likes,94,1608
User86LikesTweet887,Likes,86,887
User45LikesTweet832,Likes,45,832
User93LikesTweet893,Likes,93,893
User93LikesTweet1405,Likes,93,1405
User91LikesTweet739,Likes,91,739
User92LikesTweet513,Likes,92,513
User58LikesTweet470,Likes,58,470
User109LikesTweet367,Likes,109,367
User77LikesTweet368,Likes,77,368
User125LikesTweet493,Likes,125,493
User137LikesTweet481,Likes,137,481
User147LikesTweet314,Likes,147,314
User21LikesTweet1157,Likes,21,1157
User122LikesTweet489,Likes,122,489
User68LikesTweet272,Likes,68,272
User79LikesTweet953,Likes,79,953
User9LikesTweet966,Likes,9,966
User30LikesTweet303,Likes,30,303
User24LikesTweet539,Likes,24,539
User51LikesTweet341,Likes,51,341
User83LikesTweet1026,Likes,83,1026
User139LikesTweet633,Likes,139,633
User77LikesTweet1451,Likes,77,1451
User91LikesTweet722,Likes,91,722
User84LikesTweet478,Likes,84,478
User55LikesTweet844,Likes,55,844
User90LikesTweet309,Likes,90,309
User134LikesTweet977,Likes,134,977
User34LikesTweet426,Likes,34,426
User148LikesTweet1381,Likes,148,1381
User22LikesTweet227,Likes,22,227
User148LikesTweet610,Likes,148,610
User133LikesTweet455,Likes,133,455
User143LikesTweet711,Likes,143,711
User130LikesTweet945,Likes,130,945
User1LikesTweet577,Likes,1,577
User146LikesTweet271,Likes,146,271
User121LikesTweet777,Likes,121,777
User118LikesTweet785,Likes,118,785
User49LikesTweet701,Likes,49,701
User94LikesTweet159,Likes,94,159
User87LikesTweet657,Likes,87,657
User45LikesTweet1263,Likes,45,1263
User52LikesTweet1479,Likes,52,1479
User29LikesTweet352,Likes,29,352
User103LikesTweet374,Likes,103,374
User24LikesTweet456,Likes,24,456
User2LikesTweet1178,Likes,2,1178
User112LikesTweet1233,Likes,112,1233
User101LikesTweet311,Likes,101,311
User12LikesTweet389,Likes,12,389
User41LikesTweet407,Likes,41,407
User44LikesTweet1031,Likes,44,1031
User17LikesTweet1635,Likes,17,1635
User49LikesTweet896,Likes,49,896
User94LikesTweet923,Likes,94,923
User28LikesTweet1387,Likes,28,1387
User141LikesTweet1387,Likes,141,1387
User91LikesTweet515,Likes,91,515
User129LikesTweet1505,Likes,129,1505
User129LikesTweet462,Likes,129,462
User101LikesTweet705,Likes,101,705
User7LikesTweet606,Likes,7,606
User136LikesTweet226,Likes,136,226
User66LikesTweet1460,Likes,66,1460
User96LikesTweet714,Likes,96,714
User47LikesTweet1396,Likes,47,1396
User36LikesTweet1400,Likes,36,1400
User6LikesTweet1160,Likes,6,1160
User4LikesTweet856,Likes,4,856
User139LikesTweet737,Likes,139,737
User86LikesTweet185,Likes,86,185
User28LikesTweet606,Likes,28,606
User88LikesTweet911,Likes,88,911
User129LikesTweet165,Likes,129,165
User123LikesTweet400,Likes,123,400
User44LikesTweet1011,Likes,44,1011
User64LikesTweet922,Likes,64,922
User11LikesTweet183,Likes,11,183
User108LikesTweet907,Likes,108,907
User141LikesTweet1504,Likes,141,1504
User94LikesTweet1493,Likes,94,1493
User36LikesTweet1115,Likes,36,1115
User97LikesTweet409,Likes,97,409
User66LikesTweet1489,Likes,66,1489
User34LikesTweet1070,Likes,34,1070
User111LikesTweet1089,Likes,111,1089
User65LikesTweet733,Likes,65,733
User94LikesTweet937,Likes,94,937
User123LikesTweet1626,Likes,123,1626
User124LikesTweet1223,Likes,124,1223
User123LikesTweet315,Likes,123,315
User32LikesTweet842,Likes,32,842
User29LikesTweet722,Likes,29,722
User109LikesTweet668,Likes,109,668
User44LikesTweet156,Likes,44,156
User138LikesTweet491,Likes,138,491
User37LikesTweet926,Likes,37,926
User73LikesTweet1451,Likes,73,1451
User126LikesTweet381,Likes,126,381
User125LikesTweet935,Likes,125,935
User19LikesTweet923,Likes,19,923
User128LikesTweet538,Likes,128,538
User23LikesTweet680,Likes,23,680
User128LikesTweet1049,Likes,128,1049
User54LikesTweet473,Likes,54,473
User125LikesTweet259,Likes,125,259
User14LikesTweet1617,Likes,14,1617
User98LikesTweet877,Likes,98,877
User83LikesTweet652,Likes,83,652
User25LikesTweet527,Likes,25,527
User101LikesTweet563,Likes,101,563
User123LikesTweet1488,Likes,123,1488
User31LikesTweet1207,Likes,31,1207
User48LikesTweet1032,Likes,48,1032
User47LikesTweet280,Likes,47,280
User112LikesTweet1531,Likes,112,1531
User91LikesTweet894,Likes,91,894
User137LikesTweet1487,Likes,137,1487
User101LikesTweet811,Likes,101,811
User46LikesTweet333,Likes,46,333
User44LikesTweet1460,Likes,44,1460
User112LikesTweet993,Likes,112,993
User43LikesTweet1335,Likes,43,1335
User144LikesTweet673,Likes,144,673
User57LikesTweet786,Likes,57,786
User142LikesTweet1531,Likes,142,1531
User109LikesTweet1020,Likes,109,1020
User51LikesTweet1178,Likes,51,1178
User22LikesTweet202,Likes,22,202
User139LikesTweet500,Likes,139,500
User39LikesTweet1185,Likes,39,1185
User130LikesTweet623,Likes,130,623
User63LikesTweet1040,Likes,63,1040
User4LikesTweet920,Likes,4,920
User71LikesTweet1148,Likes,71,1148
User117LikesTweet943,Likes,117,943
User5LikesTweet1333,Likes,5,1333
User130LikesTweet1084,Likes,130,1084
User138LikesTweet194,Likes,138,194
User33LikesTweet463,Likes,33,463
User132LikesTweet514,Likes,132,514
User29LikesTweet595,Likes,29,595
User134LikesTweet755,Likes,134,755
User116LikesTweet1032,Likes,116,1032
User84LikesTweet1051,Likes,84,1051
User125LikesTweet678,Likes,125,678
User63LikesTweet747,Likes,63,747
User131LikesTweet344,Likes,131,344
User148LikesTweet1644,Likes,148,1644
User83LikesTweet794,Likes,83,794
User67LikesTweet947,Likes,67,947
User103LikesTweet1311,Likes,103,1311
User146LikesTweet1335,Likes,146,1335
User124LikesTweet1304,Likes,124,1304
User39LikesTweet1575,Likes,39,1575
User113LikesTweet227,Likes,113,227
User48LikesTweet1633,Likes,48,1633
User111LikesTweet454,Likes,111,454
User113LikesTweet1128,Likes,113,1128
User30LikesTweet1389,Likes,30,1389
User12LikesTweet298,Likes,12,298
User19LikesTweet1086,Likes,19,1086
User41LikesTweet438,Likes,41,438
User109LikesTweet940,Likes,109,940
User146LikesTweet1430,Likes,146,1430
User64LikesTweet289,Likes,64,289
User68LikesTweet1537,Likes,68,1537
User17LikesTweet770,Likes,17,770
User120LikesTweet1386,Likes,120,1386
User34LikesTweet1617,Likes,34,1617
User118LikesTweet1414,Likes,118,1414
User40LikesTweet1385,Likes,40,1385
User26LikesTweet1156,Likes,26,1156
User135LikesTweet318,Likes,135,318
User16LikesTweet678,Likes,16,678
User75LikesTweet403,Likes,75,403
User48LikesTweet277,Likes,48,277
User10LikesTweet1043,Likes,10,1043
User22LikesTweet1080,Likes,22,1080
User24LikesTweet1022,Likes,24,1022
User141LikesTweet1354,Likes,141,1354
User48LikesTweet466,Likes,48,466
User47LikesTweet704,Likes,47,704
User101LikesTweet1359,Likes,101,1359
User59LikesTweet1225,Likes,59,1225
User148LikesTweet290,Likes,148,290
User94LikesTweet1287,Likes,94,1287
User148LikesTweet696,Likes,148,696
User44LikesTweet1445,Likes,44,1445
User17LikesTweet763,Likes,17,763
User103LikesTweet1198,Likes,103,1198
User147LikesTweet983,Likes,147,983
User53LikesTweet544,Likes,53,544
User121LikesTweet1070,Likes,121,1070
User45LikesTweet1265,Likes,45,1265
User61LikesTweet401,Likes,61,401
User110LikesTweet1039,Likes,110,1039
User137LikesTweet465,Likes,137,465
User20LikesTweet457,Likes,20,457
User9LikesTweet803,Likes,9,803
User59LikesTweet1101,Likes,59,1101
User143LikesTweet593,Likes,143,593
User11LikesTweet1468,Likes,11,1468
User4LikesTweet425,Likes,4,425
User25LikesTweet1453,Likes,25,1453
User112LikesTweet667,Likes,112,667
User131LikesTweet1531,Likes,131,1531
User137LikesTweet1040,Likes,137,1040
User98LikesTweet1292,Likes,98,1292
User10LikesTweet1079,Likes,10,1079
User5LikesTweet853,Likes,5,853
User50LikesTweet1038,Likes,50,1038
User69LikesTweet1531,Likes,69,1531
User108LikesTweet729,Likes,108,729
User34LikesTweet1327,Likes,34,1327
User124LikesTweet203,Likes,124,203
User146LikesTweet1454,Likes,146,1454
User38LikesTweet1300,Likes,38,1300
User40LikesTweet1339,Likes,40,1339
User59LikesTweet415,Likes,59,415
User13LikesTweet1151,Likes,13,1151
User14LikesTweet867,Likes,14,867
User10LikesTweet1399,Likes,10,1399
User83LikesTweet199,Likes,83,199
User70LikesTweet1357,Likes,70,1357
User7LikesTweet763,Likes,7,763
User55LikesTweet1427,Likes,55,1427
User104LikesTweet317,Likes,104,317
User147LikesTweet197,Likes,147,197
User86LikesTweet1399,Likes,86,1399
User23LikesTweet632,Likes,23,632
User89LikesTweet823,Likes,89,823
User143LikesTweet194,Likes,143,194
User101LikesTweet1518,Likes,101,1518
User51LikesTweet482,Likes,51,482
User6LikesTweet155,Likes,6,155
User65LikesTweet1181,Likes,65,1181
User75LikesTweet269,Likes,75,269
User62LikesTweet220,Likes,62,220
User139LikesTweet1423,Likes,139,1423
User61LikesTweet1427,Likes,61,1427
User111LikesTweet1530,Likes,111,1530
User63LikesTweet665,Likes,63,665
User32LikesTweet372,Likes,32,372
User125LikesTweet258,Likes,125,258
User52LikesTweet223,Likes,52,223
User46LikesTweet1335,Likes,46,1335
User119LikesTweet398,Likes,119,398
User68LikesTweet729,Likes,68,729
User30LikesTweet780,Likes,30,780
User70LikesTweet349,Likes,70,349
User53LikesTweet204,Likes,53,204
User40LikesTweet992,Likes,40,992
User26LikesTweet1091,Likes,26,1091
User3LikesTweet363,Likes,3,363
User66LikesTweet1029,Likes,66,1029
User144LikesTweet1400,Likes,144,1400
User102LikesTweet842,Likes,102,842
User117LikesTweet1265,Likes,117,1265
User115LikesTweet711,Likes,115,711
User141LikesTweet439,Likes,141,439
User31LikesTweet673,Likes,31,673
User24LikesTweet868,Likes,24,868
User105LikesTweet1246,Likes,105,1246
User93LikesTweet876,Likes,93,876
User132LikesTweet457,Likes,132,457
User65LikesTweet334,Likes,65,334
User102LikesTweet1574,Likes,102,1574
User34LikesTweet1302,Likes,34,1302
User45LikesTweet710,Likes,45,710
User111LikesTweet1440,Likes,111,1440
User130LikesTweet876,Likes,130,876
User104LikesTweet1257,Likes,104,1257
User50LikesTweet1144,Likes,50,1144
User71LikesTweet659,Likes,71,659
User98LikesTweet425,Likes,98,425
User147LikesTweet1220,Likes,147,1220
User136LikesTweet401,Likes,136,401
User106LikesTweet979,Likes,106,979
User78LikesTweet871,Likes,78,871
User83LikesTweet654,Likes,83,654
User89LikesTweet1083,Likes,89,1083
User52LikesTweet1097,Likes,52,1097
User133LikesTweet321,Likes,133,321
User13LikesTweet643,Likes,13,643
User22LikesTweet1167,Likes,22,1167
